id,h,DeltaT,lambda,R2
480,1,15,4.517772,0.009843006
480,1,60,6.077471,0.00535841
480,5,1,5.217036,0.1076523
480,5,15,5.273802,0.05521696
480,5,60,5.941565,0.02645127
480,30,1,5.334267,0.1182983
480,30,15,4.453386,0.08951303
480,30,60,3.817172,0.06414674
480,60,1,5.313702,0.1185962
480,60,15,4.117168,0.08853606
480,60,60,3.35213,0.07313972
481,1,1,4.520024,0.06215187
481,1,15,3.225703,0.004470981
481,1,60,3.403286,0.001484824
481,5,1,5.541185,0.112663
481,5,15,4.348465,0.03436427
481,5,60,4.07476,0.01111425
481,30,1,5.65878,0.1245105
481,30,15,4.326071,0.07658251
481,30,60,3.852023,0.05353256
481,60,1,5.644041,0.1252231
481,60,15,4.128081,0.08048753
481,60,60,3.490935,0.06442128
482,1,1,4.380093,0.06209881
482,1,15,4.311521,0.008769789
482,1,60,5.162071,0.004144435
482,5,1,5.385692,0.1138111
482,5,15,5.36988,0.05599063
482,5,60,5.185746,0.02148098
482,30,1,5.470851,0.1248025
482,30,15,4.633473,0.09341979
482,30,60,3.406724,0.05136882
482,60,1,5.442935,0.1250002
482,60,15,4.276945,0.09209946
482,60,60,2.880256,0.05476096
483,1,1,4.595297,0.06768142
483,1,15,5.484876,0.01236955
483,1,60,6.010947,0.004353684
483,5,1,5.609789,0.1219903
483,5,15,6.261915,0.06828661
483,5,60,5.762199,0.02106987
483,30,1,5.724589,0.1344654
483,30,15,5.589676,0.120789
483,30,60,4.322309,0.06383617
483,60,1,5.705689,0.1349006
483,60,15,5.213548,0.1199781
483,60,60,3.775243,0.07088143
484,1,1,4.803629,0.06861222
484,1,15,3.942205,0.00655049
484,1,60,4.30925,0.002256471
484,5,1,5.967249,0.1262064
484,5,15,5.292877,0.04803566
484,5,60,4.810457,0.01441252
484,30,1,6.121192,0.1396928
484,30,15,4.816753,0.0898473
484,30,60,3.93569,0.05347498
484,60,1,6.101793,0.1402699
484,60,15,4.501753,0.09148971
484,60,60,3.538974,0.06411148
485,1,1,4.853105,0.06372864
485,1,15,4.330099,0.006967332
485,1,60,4.859958,0.002706541
485,5,1,6.032147,0.1175161
485,5,15,5.571464,0.04753365
485,5,60,4.969144,0.01509094
485,30,1,6.145943,0.1293756
485,30,15,4.980937,0.08817645
485,30,60,3.745157,0.04836857
485,60,1,6.11969,0.1298668
485,60,15,4.66758,0.09045971
485,60,60,3.38208,0.05908692
486,1,1,4.742674,0.06232882
486,1,15,3.877612,0.005724447
486,1,60,4.886447,0.002497441
486,5,1,5.989341,0.1187192
486,5,15,5.08911,0.04026196
486,5,60,5.31538,0.01477487
486,30,1,6.134737,0.1314712
486,30,15,4.869448,0.08175773
486,30,60,4.044769,0.0478146
486,60,1,6.111952,0.1320156
486,60,15,4.558571,0.08392701
486,60,60,3.48558,0.05403913
487,1,1,4.593327,0.06300342
487,1,15,3.683238,0.005650003
487,1,60,3.972071,0.001951532
487,5,1,5.757049,0.1180481
487,5,15,5.019397,0.04405563
487,5,60,4.451058,0.01268269
487,30,1,5.889735,0.1309891
487,30,15,4.903779,0.09420878
487,30,60,3.752139,0.05002358
487,60,1,5.87239,0.1317313
487,60,15,4.65026,0.09838714
487,60,60,3.445426,0.06285578
488,1,1,4.951694,0.06735608
488,1,15,3.824403,0.005686976
488,1,60,5.263095,0.003259175
488,5,1,6.146144,0.1241356
488,5,15,5.194027,0.04352861
488,5,60,5.482388,0.01890165
488,30,1,6.282815,0.1372699
488,30,15,4.841298,0.08729284
488,30,60,3.718926,0.04889506
488,60,1,6.253877,0.1376407
488,60,15,4.492843,0.08750532
488,60,60,3.068619,0.04957869
489,1,1,4.779651,0.06672946
489,1,15,4.784628,0.009217886
489,1,60,7.252721,0.00649688
489,5,1,6.050625,0.1282494
489,5,15,5.930966,0.0606229
489,5,60,6.934372,0.03255683
489,30,1,6.192777,0.1421392
489,30,15,4.917383,0.09727318
489,30,60,4.117504,0.06678415
489,60,1,6.157039,0.142236
489,60,15,4.425326,0.09258153
489,60,60,3.263975,0.0627252
490,1,1,4.373343,0.06232556
490,1,15,4.874848,0.0110215
490,1,60,5.807132,0.004893774
490,5,1,5.336762,0.1115754
490,5,15,5.650821,0.06506497
490,5,60,5.689246,0.02699142
490,30,1,5.420759,0.1227468
490,30,15,4.85265,0.1158421
490,30,60,3.8911,0.07670514
490,60,1,5.387991,0.122917
490,60,15,4.45166,0.1144109
490,60,60,3.29419,0.08233219
491,1,1,4.968302,0.06681636
491,1,15,5.282745,0.01073159
491,1,60,7.920277,0.007018243
491,5,1,6.125391,0.1218461
491,5,15,6.18208,0.06351357
491,5,60,7.393253,0.03349025
491,30,1,6.220528,0.1333657
491,30,15,5.437465,0.1112382
491,30,60,4.80576,0.08132096
491,60,1,6.182634,0.1333878
491,60,15,4.986741,0.1088204
491,60,60,3.969584,0.08280691
492,1,1,4.522669,0.06069026
492,1,15,4.373169,0.007791897
492,1,60,5.17285,0.003429664
492,5,1,5.698068,0.1146702
492,5,15,5.411165,0.04820867
492,5,60,5.280847,0.01810437
492,30,1,5.827128,0.126355
492,30,15,4.710292,0.08228995
492,30,60,3.483633,0.04556674
492,60,1,5.80104,0.1266225
492,60,15,4.317233,0.08092863
492,60,60,2.838892,0.04649804
493,1,1,4.655524,0.06341484
493,1,15,4.451437,0.007876579
493,1,60,3.537212,0.001594503
493,5,1,5.767846,0.116519
493,5,15,5.51401,0.05070275
493,5,60,4.208055,0.01229565
493,30,1,5.89388,0.1285758
493,30,15,4.835861,0.09167715
493,30,60,3.84241,0.05728845
493,60,1,5.870959,0.1290345
493,60,15,4.519764,0.09328075
493,60,60,3.585738,0.07301836
494,1,1,4.595489,0.0611396
494,1,15,3.783877,0.005643923
494,1,60,5.840888,0.003812659
494,5,1,5.727644,0.1126859
494,5,15,5.184095,0.04221373
494,5,60,6.170134,0.02131137
494,30,1,5.867958,0.1245069
494,30,15,4.824144,0.08271945
494,30,60,4.067931,0.05107418
494,60,1,5.846204,0.1248632
494,60,15,4.460104,0.08198423
494,60,60,3.3605,0.0517787
495,1,1,4.626353,0.05809558
495,1,15,3.036113,0.003169346
495,1,60,4.617542,0.001993535
495,5,1,5.737837,0.1081447
495,5,15,5.064583,0.03630208
495,5,60,5.360221,0.01373297
495,30,1,5.902981,0.1207593
495,30,15,5.138282,0.08134877
495,30,60,4.027304,0.04120832
495,60,1,5.88831,0.1213899
495,60,15,4.818306,0.08276616
495,60,60,3.525435,0.04778016
496,1,1,4.503176,0.064389
496,1,15,3.524905,0.005335558
496,1,60,3.720552,0.001852672
496,5,1,5.544904,0.1169052
496,5,15,4.653467,0.03647436
496,5,60,3.885816,0.01025557
496,30,1,5.663935,0.1282148
496,30,15,4.329353,0.0701581
496,30,60,2.854361,0.02898084
496,60,1,5.645967,0.1286487
496,60,15,4.00228,0.06969005
496,60,60,2.416255,0.03022818
497,1,1,4.655599,0.06146182
497,1,15,3.969316,0.006227326
497,1,60,4.27763,0.00213375
497,5,1,5.845234,0.1154152
497,5,15,5.41904,0.04727221
497,5,60,4.457125,0.01193883
497,30,1,5.999817,0.1278489
497,30,15,4.817009,0.08410099
497,30,60,3.128049,0.0343476
497,60,1,5.980331,0.1283516
497,60,15,4.492028,0.08524791
497,60,60,2.766052,0.04094242
498,1,1,4.552634,0.06123544
498,1,15,3.62257,0.005812197
498,1,60,4.016354,0.002274435
498,5,1,5.653265,0.1139048
498,5,15,4.464875,0.03841543
498,5,60,3.920126,0.01132809
498,30,1,5.746169,0.1253574
498,30,15,4.294745,0.079294
498,30,60,3.614482,0.04970775
498,60,1,5.728333,0.1260644
498,60,15,4.177737,0.08569033
498,60,60,3.396197,0.06458858
499,1,1,4.663143,0.07014832
499,1,15,4.346749,0.008655005
499,1,60,4.850474,0.003128805
499,5,1,5.828195,0.1304911
499,5,15,5.968282,0.06425298
499,5,60,5.487821,0.01949343
499,30,1,5.996304,0.1450053
499,30,15,5.711969,0.1295208
499,30,60,4.521454,0.0704462
499,60,1,5.98353,0.1458055
499,60,15,5.388842,0.1328779
499,60,60,4.129727,0.08697107
500,1,1,5.093399,0.050999
500,1,15,1.050114,0.0003406735
500,1,60,-4.132338,0.001867214
500,5,1,6.303099,0.09688586
500,5,15,4.488144,0.0229157
500,5,60,-2.341043,0.002907241
500,30,1,6.436224,0.1080755
500,30,15,5.042134,0.06490966
500,30,60,1.41482,0.006285197
500,60,1,6.434782,0.1092875
500,60,15,5.112127,0.07737179
500,60,60,2.455576,0.02932819
